assessment_id,type,scope_item_id,co2,ch4,n2o,other,total,co2_biogenic
4310,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4310,Déclaration,4,0.0,0.0,0.0,105.96,105.96,0.0
4310,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4310,Déclaration,6,,,,,261.34404,0.0
4310,Déclaration,7,,,,,0.0,0.0
4310,Déclaration,8,,,,,366.873874136,-3.38019808
4310,Déclaration,9,,,,,4703.689558301,0.0
4310,Déclaration,10,,,,,0.0,0.0
4310,Déclaration,11,,,,,20.8448,0.0
4310,Déclaration,12,,,,,0.0,0.0
4310,Déclaration,13,,,,,1902.42295804,0.0
4310,Déclaration,14,,,,,0.0,0.0
4310,Déclaration,15,,,,,0.0,0.0
4310,Déclaration,16,,,,,3539.4535522306,0.0
4310,Déclaration,17,,,,,0.0,0.0
4310,Déclaration,18,,,,,0.0,0.0
4310,Déclaration,19,,,,,0.0,0.0
4310,Déclaration,20,,,,,0.0,0.0
4310,Déclaration,21,,,,,0.0,0.0
4310,Déclaration,22,,,,,166.4768408708,0.0
4310,Déclaration,23,,,,,0.0,0.0
4311,Déclaration,1,1470.0,0.0,0.0,0.0,1470.0,0.0
4311,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4311,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4311,Déclaration,4,5.0,0.0,0.0,0.0,5.0,0.0
4311,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4311,Déclaration,6,,,,,289.0,0.0
4311,Déclaration,7,,,,,,0.0
4311,Référence,1,1428.0,0.0,0.0,0.0,1428.0,0.0
4311,Référence,2,0.0,0.0,0.0,0.0,,0.0
4311,Référence,3,0.0,0.0,0.0,0.0,,0.0
4311,Référence,4,0.0,0.0,0.0,0.0,,0.0
4311,Référence,5,0.0,0.0,0.0,0.0,,0.0
4311,Référence,6,,,,,300.0,0.0
4311,Référence,7,,,,,,0.0
4312,Déclaration,1,3296.0,0.0,0.0,0.0,3296.0,0.0
4312,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4312,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4312,Déclaration,4,111.0,0.0,0.0,0.0,111.0,0.0
4312,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4312,Déclaration,6,,,,,477.0,0.0
4312,Déclaration,7,,,,,,0.0
4312,Référence,1,3767.0,0.0,0.0,0.0,3767.0,0.0
4312,Référence,2,0.0,0.0,0.0,0.0,,0.0
4312,Référence,3,0.0,0.0,0.0,0.0,,0.0
4312,Référence,4,25.0,0.0,0.0,0.0,25.0,0.0
4312,Référence,5,0.0,0.0,0.0,0.0,,0.0
4312,Référence,6,,,,,526.0,0.0
4312,Référence,7,,,,,,0.0
4313,Déclaration,1,930.92,30.27,2.43,0.0,963.62,0.0
4313,Déclaration,2,35.32,0.02,0.28,0.0,35.62,0.0
4313,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4313,Déclaration,4,0.0,0.0,183.0,18.12,201.12,0.0
4313,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4313,Déclaration,6,,,,,384.75,0.0
4313,Déclaration,7,,,,,,0.0
4313,Déclaration,8,,,,,403.5,
4313,Déclaration,10,,,,,9.43,
4313,Référence,1,1096.78,0.15,3.3,0.0,1100.23,0.0
4313,Référence,2,25.32,0.02,0.2,0.0,25.54,0.0
4313,Référence,3,0.0,0.0,0.0,0.0,,0.0
4313,Référence,4,0.0,0.0,140.85,42.77,183.62,0.0
4313,Référence,5,0.0,0.0,0.0,0.0,,0.0
4313,Référence,6,,,,,381.82,0.0
4313,Référence,7,,,,,,0.0
4313,Référence,8,,,,,381.23,
4313,Référence,10,,,,,6.67,
4314,Déclaration,1,1280.0,0.0,0.0,0.0,1280.0,0.0
4314,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4314,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4314,Déclaration,4,2.0,0.0,0.0,0.0,2.0,0.0
4314,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4314,Déclaration,6,,,,,731.0,0.0
4314,Déclaration,7,,,,,,0.0
4314,Référence,1,1593.0,0.0,0.0,0.0,1593.0,0.0
4314,Référence,2,0.0,0.0,0.0,0.0,,0.0
4314,Référence,3,0.0,0.0,0.0,0.0,,0.0
4314,Référence,4,28.0,0.0,0.0,0.0,28.0,0.0
4314,Référence,5,0.0,0.0,0.0,0.0,,0.0
4314,Référence,6,,,,,804.0,0.0
4314,Référence,7,,,,,,0.0
4315,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
4315,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4315,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4315,Déclaration,4,21.0,0.0,0.0,0.0,21.0,0.0
4315,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4315,Déclaration,6,,,,,142.0,0.0
4315,Déclaration,7,,,,,,0.0
4315,Référence,1,0.0,0.0,0.0,0.0,,0.0
4315,Référence,2,0.0,0.0,0.0,0.0,,0.0
4315,Référence,3,0.0,0.0,0.0,0.0,,0.0
4315,Référence,4,154.0,0.0,0.0,0.0,154.0,0.0
4315,Référence,5,0.0,0.0,0.0,0.0,,0.0
4315,Référence,6,,,,,131.0,0.0
4315,Référence,7,,,,,,0.0
4316,Déclaration,1,20485.0,0.0,0.0,0.0,20485.0,0.0
4316,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4316,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4316,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4316,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4316,Déclaration,6,,,,,2134.0,0.0
4316,Déclaration,7,,,,,,0.0
4316,Référence,1,21949.0,0.0,0.0,0.0,21949.0,0.0
4316,Référence,2,0.0,0.0,0.0,0.0,,0.0
4316,Référence,3,141.0,0.0,0.0,0.0,141.0,0.0
4316,Référence,4,177.0,0.0,0.0,0.0,177.0,0.0
4316,Référence,5,0.0,0.0,0.0,0.0,,0.0
4316,Référence,6,,,,,2174.0,0.0
4316,Référence,7,,,,,,0.0
4319,Déclaration,1,2040.0,0.0,5.0,0.0,2045.0,0.0
4319,Déclaration,2,1631.0,2.0,5.0,0.0,1638.0,12.0
4319,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4319,Déclaration,4,0.0,0.0,0.0,133.0,133.0,0.0
4319,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4319,Déclaration,6,,,,,206.0,0.0
4319,Déclaration,7,,,,,0.0,0.0
4319,Déclaration,8,,,,,742.0,-12.0
4319,Déclaration,9,,,,,0.0,0.0
4319,Déclaration,10,,,,,52.0,0.0
4319,Déclaration,11,,,,,76.0,109.0
4319,Déclaration,12,,,,,0.0,0.0
4319,Déclaration,13,,,,,4652.0,0.0
4319,Déclaration,14,,,,,0.0,0.0
4319,Déclaration,15,,,,,0.0,0.0
4319,Déclaration,16,,,,,0.0,0.0
4319,Déclaration,17,,,,,0.0,0.0
4319,Déclaration,18,,,,,0.0,0.0
4319,Déclaration,19,,,,,0.0,0.0
4319,Déclaration,20,,,,,0.0,0.0
4319,Déclaration,21,,,,,0.0,0.0
4319,Déclaration,22,,,,,1184.0,0.0
4319,Déclaration,23,,,,,0.0,0.0
4320,Déclaration,1,2.0,0.0,0.0,0.0,2.0,0.0
4320,Déclaration,2,604.0,0.0,5.0,0.0,609.0,38.0
4320,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4320,Déclaration,4,0.0,0.0,0.0,58.0,58.0,0.0
4320,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4320,Déclaration,6,,,,,37.0,0.0
4320,Déclaration,7,,,,,0.0,0.0
4320,Déclaration,8,,,,,177.0,-38.0
4320,Déclaration,13,,,,,341.0,0.0
4320,Déclaration,22,,,,,7457.0,0.0
4321,Déclaration,1,19.0,0.0,0.0,0.0,19.0,0.0
4321,Déclaration,2,217.0,0.0,2.0,0.0,219.0,14.0
4321,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4321,Déclaration,4,0.0,0.0,0.0,2.0,2.0,0.0
4321,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4321,Déclaration,6,,,,,13.0,0.0
4321,Déclaration,7,,,,,0.0,0.0
4321,Déclaration,8,,,,,67.0,
4322,Déclaration,1,76.0,0.0,0.0,0.0,76.0,0.0
4322,Déclaration,2,221.0,0.0,0.0,0.0,221.0,0.0
4322,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4322,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4322,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4322,Déclaration,6,,,,,356.0,0.0
4322,Déclaration,7,,,,,0.0,0.0
4322,Déclaration,8,,,,,202.0,
4322,Déclaration,9,,,,,3476.0,
4322,Déclaration,10,,,,,1834.0,
4322,Déclaration,11,,,,,2.0,
4322,Déclaration,12,,,,,1222.0,
4322,Déclaration,13,,,,,218.0,
4322,Déclaration,16,,,,,1162.0,
4322,Déclaration,22,,,,,2146.0,
4322,Référence,1,96.0,0.0,0.0,0.0,96.0,0.0
4322,Référence,2,239.0,0.0,0.0,0.0,239.0,0.0
4322,Référence,3,0.0,0.0,0.0,0.0,,0.0
4322,Référence,4,0.0,0.0,0.0,0.0,,0.0
4322,Référence,5,0.0,0.0,0.0,0.0,,0.0
4322,Référence,6,,,,,396.0,0.0
4322,Référence,7,,,,,0.0,0.0
4322,Référence,8,,,,,225.0,
4322,Référence,9,,,,,3900.0,
4322,Référence,10,,,,,2040.0,
4322,Référence,11,,,,,9.0,
4322,Référence,12,,,,,1190.0,
4322,Référence,13,,,,,237.0,
4322,Référence,16,,,,,1099.0,
4322,Référence,22,,,,,2312.0,
4325,Déclaration,1,91.93,0.0,0.0,0.0,91.93,0.0
4325,Déclaration,2,1231.89,0.0,0.0,0.0,1231.89,0.0
4325,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4325,Déclaration,4,42.96,0.0,0.0,0.0,42.96,0.0
4325,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4325,Déclaration,6,,,,,22.89,0.0
4325,Déclaration,7,,,,,0.0,0.0
4325,Référence,1,104.0,0.0,0.0,0.0,104.0,0.0
4325,Référence,2,1595.0,0.0,0.0,0.0,1595.0,0.0
4325,Référence,3,0.0,0.0,0.0,0.0,,0.0
4325,Référence,4,0.0,0.0,0.0,0.0,,0.0
4325,Référence,5,0.0,0.0,0.0,0.0,,0.0
4325,Référence,6,,,,,41.0,0.0
4325,Référence,7,,,,,,0.0
4326,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
4326,Déclaration,2,415.0,0.0,4.0,0.0,419.0,26.0
4326,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4326,Déclaration,4,0.0,0.0,0.0,49.0,49.0,0.0
4326,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4326,Déclaration,6,,,,,12.0,0.0
4326,Déclaration,7,,,,,0.0,0.0
4326,Déclaration,8,,,,,116.0,-26.0
4326,Déclaration,13,,,,,442.0,0.0
4326,Déclaration,22,,,,,762.0,0.0
4327,Déclaration,1,474.0,0.0,1.0,0.0,475.0,0.0
4327,Déclaration,2,4903.0,2.0,44.0,0.0,4949.0,308.0
4327,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4327,Déclaration,4,0.0,0.0,0.0,590.0,590.0,0.0
4327,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4327,Déclaration,6,,,,,364.0,0.0
4327,Déclaration,7,,,,,0.0,0.0
4327,Déclaration,8,,,,,1531.0,-308.0
4327,Déclaration,13,,,,,447.0,0.0
4327,Déclaration,22,,,,,5482.0,0.0
4328,Déclaration,1,205.35,12.83,2.17,0.0,220.35,0.0
4328,Déclaration,2,40.43,0.04,0.0,0.0,40.47,0.0
4328,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4328,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4328,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4328,Déclaration,6,,,,,24.7,0.0
4328,Déclaration,7,,,,,0.0,0.0
4328,Déclaration,8,,,,,58.8,
4328,Déclaration,9,,,,,54.7,
4328,Déclaration,10,,,,,413.1,
4328,Déclaration,11,,,,,0.6,
4328,Déclaration,12,,,,,0.0,
4328,Déclaration,13,,,,,5.9,
4328,Déclaration,16,,,,,0.0,
4328,Déclaration,17,,,,,0.0,
4328,Déclaration,22,,,,,128.0,
4330,Déclaration,1,474.253,0.0,0.0,0.0,474.253,0.0
4330,Déclaration,2,121.899,0.0,0.0,0.0,121.899,0.0
4330,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4330,Déclaration,4,149.356,0.0,0.0,0.0,149.356,0.0
4330,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4330,Déclaration,6,,,,,325.105,0.0
4330,Déclaration,7,,,,,165.627,0.0
4330,Déclaration,8,,,,,90.297,
4330,Déclaration,9,,,,,637.348,
4330,Déclaration,10,,,,,2117.025,
4330,Déclaration,11,,,,,42.982,
4330,Déclaration,13,,,,,60.177,
4330,Déclaration,23,,,,,1957.044,
4330,Référence,1,664.081,0.0,0.0,0.0,664.081,0.0
4330,Référence,2,49.368,0.0,0.0,0.0,49.368,0.0
4330,Référence,3,0.0,0.0,0.0,0.0,,0.0
4330,Référence,4,212.753,0.0,0.0,0.0,212.753,0.0
4330,Référence,5,0.0,0.0,0.0,0.0,,0.0
4330,Référence,6,,,,,395.143,0.0
4330,Référence,7,,,,,341.601,0.0
4330,Référence,8,,,,,104.861,
4330,Référence,9,,,,,759.921,
4330,Référence,10,,,,,2241.851,
4330,Référence,11,,,,,45.295,
4330,Référence,13,,,,,71.604,
4330,Référence,23,,,,,2627.755,
4331,Déclaration,1,4.0,0.0,0.0,0.0,4.0,0.0
4331,Déclaration,2,195.0,0.0,2.0,0.0,197.0,12.0
4331,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4331,Déclaration,4,0.0,0.0,0.0,19.0,19.0,0.0
4331,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4331,Déclaration,6,,,,,8.0,0.0
4331,Déclaration,7,,,,,0.0,0.0
4331,Déclaration,8,,,,,56.0,-12.0
4331,Déclaration,13,,,,,69.0,
4331,Déclaration,22,,,,,684.0,
4332,Déclaration,1,8374.0,22.0,99.0,0.0,8495.0,0.0
4332,Déclaration,2,172.0,0.0,1.0,0.0,173.0,0.0
4332,Déclaration,3,23.0,0.0,12266.0,31028.0,43317.0,0.0
4332,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4332,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4332,Déclaration,6,,,,,13563.0,0.0
4332,Déclaration,7,,,,,0.0,0.0
4333,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
4333,Déclaration,2,182.0,0.0,2.0,0.0,184.0,11.0
4333,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4333,Déclaration,4,0.0,0.0,0.0,93.0,93.0,0.0
4333,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4333,Déclaration,6,,,,,24.0,0.0
4333,Déclaration,7,,,,,0.0,0.0
4333,Déclaration,8,,,,,59.0,-11.0
4333,Déclaration,13,,,,,214.0,0.0
4333,Déclaration,22,,,,,808.0,0.0
4334,Déclaration,1,2.0,0.0,0.0,0.0,2.0,0.0
4334,Déclaration,2,82.0,0.0,1.0,0.0,83.0,5.0
4334,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4334,Déclaration,4,0.0,0.0,0.0,12.0,12.0,0.0
4334,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4334,Déclaration,6,,,,,4.0,0.0
4334,Déclaration,7,,,,,0.0,0.0
4334,Déclaration,8,,,,,24.0,-5.0
4334,Déclaration,13,,,,,1.0,0.0
4334,Déclaration,22,,,,,44.0,0.0
4335,Déclaration,1,224.0,0.0,0.0,0.0,224.0,0.0
4335,Déclaration,2,56.0,0.0,0.0,0.0,56.0,3.0
4335,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4335,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4335,Déclaration,5,0.0,0.0,0.0,377.0,377.0,0.0
4335,Déclaration,6,,,,,255.0,0.0
4335,Déclaration,7,,,,,,0.0
4335,Déclaration,8,,,,,176.0,
4335,Déclaration,9,,,,,4329.0,
4335,Déclaration,10,,,,,3312.0,
4335,Déclaration,11,,,,,25.0,62.0
4335,Déclaration,12,,,,,665.0,
4335,Déclaration,13,,,,,391.0,
4335,Déclaration,14,,,,,0.0,
4335,Déclaration,15,,,,,0.0,
4335,Déclaration,16,,,,,0.0,
4335,Déclaration,17,,,,,202.0,
4335,Déclaration,18,,,,,0.0,
4335,Déclaration,19,,,,,0.0,
4335,Déclaration,20,,,,,0.0,
4335,Déclaration,21,,,,,0.0,
4335,Déclaration,22,,,,,2795.0,
4335,Déclaration,23,,,,,0.0,
4336,Déclaration,1,257.0,0.0,0.0,0.0,257.0,0.0
4336,Déclaration,2,15032.0,0.0,0.0,0.0,15032.0,0.0
4336,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4336,Déclaration,4,29.8,0.0,0.0,0.0,29.8,0.0
4336,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4336,Déclaration,6,,,,,173.63,0.0
4336,Déclaration,7,,,,,,0.0
4336,Référence,1,330.0,0.0,0.0,0.0,330.0,0.0
4336,Référence,2,15908.0,0.0,0.0,0.0,15908.0,0.0
4336,Référence,3,0.0,0.0,0.0,0.0,,0.0
4336,Référence,4,0.0,0.0,0.0,0.0,,0.0
4336,Référence,5,0.0,0.0,0.0,0.0,,0.0
4336,Référence,6,,,,,230.93,0.0
4336,Référence,7,,,,,,0.0
4337,Déclaration,1,351.0,0.0,0.0,0.0,351.0,0.0
4337,Déclaration,2,328.0,0.0,0.0,0.0,328.0,0.0
4337,Déclaration,3,144.0,0.0,0.0,0.0,144.0,0.0
4337,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4337,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4337,Déclaration,6,,,,,753.0,0.0
4337,Déclaration,7,,,,,0.0,0.0
4337,Déclaration,8,,,,,424.0,0.0
4337,Déclaration,9,,,,,8362.0,0.0
4337,Déclaration,10,,,,,1765.0,0.0
4337,Déclaration,11,,,,,8.0,0.0
4337,Déclaration,12,,,,,2884.0,0.0
4337,Déclaration,13,,,,,817.0,0.0
4337,Déclaration,14,,,,,0.0,0.0
4337,Déclaration,15,,,,,0.0,0.0
4337,Déclaration,16,,,,,1605.0,0.0
4337,Déclaration,17,,,,,0.0,0.0
4337,Déclaration,18,,,,,0.0,0.0
4337,Déclaration,19,,,,,0.0,0.0
4337,Déclaration,20,,,,,0.0,0.0
4337,Déclaration,21,,,,,0.0,0.0
4337,Déclaration,22,,,,,2085.0,0.0
4337,Déclaration,23,,,,,0.0,0.0
4338,Déclaration,1,1522.0,0.0,0.0,0.0,1522.0,0.0
4338,Déclaration,2,1315.0,0.0,0.0,0.0,1315.0,0.0
4338,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4338,Déclaration,4,89.0,0.0,0.0,0.0,89.0,0.0
4338,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4338,Déclaration,6,,,,,300.78,0.0
4338,Déclaration,7,,,,,,0.0
4338,Référence,1,1210.0,0.0,0.0,0.0,1210.0,0.0
4338,Référence,2,1812.0,0.0,0.0,0.0,1812.0,0.0
4338,Référence,3,0.0,0.0,0.0,0.0,,0.0
4338,Référence,4,0.0,0.0,0.0,0.0,,0.0
4338,Référence,5,0.0,0.0,0.0,0.0,,0.0
4338,Référence,6,,,,,544.0,0.0
4338,Référence,7,,,,,,0.0
4340,Déclaration,1,466.0,1.0,6.0,0.0,473.0,0.0
4340,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4340,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4340,Déclaration,4,0.0,0.0,0.0,3650.0,3650.0,0.0
4340,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4340,Déclaration,6,,,,,4680.0,0.0
4340,Déclaration,7,,,,,,0.0
4341,Déclaration,1,4227.0,11.0,50.0,0.0,4288.0,0.0
4341,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
4341,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4341,Déclaration,4,0.0,0.0,0.0,41.0,41.0,0.0
4341,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4341,Déclaration,6,,,,,522.0,0.0
4341,Déclaration,7,,,,,,0.0
4343,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
4343,Déclaration,2,1527.0,0.0,12.0,0.0,1539.0,493.0
4343,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4343,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4343,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4343,Déclaration,6,,,,,89.0,0.0
4343,Déclaration,7,,,,,,0.0
4343,Déclaration,8,,,,,749.0,
4343,Déclaration,9,,,,,718.0,
4343,Déclaration,10,,,,,108.0,
4343,Déclaration,11,,,,,107.0,
4344,Déclaration,1,2046.0,0.0,0.0,0.0,2046.0,0.0
4344,Déclaration,2,13273.0,0.0,0.0,0.0,13273.0,0.0
4344,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4344,Déclaration,4,490.0,0.0,0.0,0.0,490.0,0.0
4344,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4344,Déclaration,6,,,,,145.15,0.0
4344,Déclaration,7,,,,,,0.0
4344,Référence,1,23.0,0.0,0.0,0.0,23.0,0.0
4344,Référence,2,15962.0,0.0,0.0,0.0,15962.0,0.0
4344,Référence,3,0.0,0.0,0.0,0.0,,0.0
4344,Référence,4,61.44,0.0,0.0,0.0,61.44,0.0
4344,Référence,5,0.0,0.0,0.0,0.0,,0.0
4344,Référence,6,,,,,147.86,0.0
4344,Référence,7,,,,,,0.0
4345,Déclaration,1,477.0,0.0,0.0,0.0,477.0,0.0
4345,Déclaration,2,408.0,0.0,0.0,0.0,408.0,0.0
4345,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4345,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4345,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4345,Déclaration,6,,,,,492.0,0.0
4345,Déclaration,7,,,,,0.0,0.0
4345,Déclaration,8,,,,,378.0,
4345,Déclaration,9,,,,,5059.0,
4345,Déclaration,10,,,,,2262.0,
4345,Déclaration,11,,,,,22.0,
4345,Déclaration,12,,,,,1564.0,
4345,Déclaration,13,,,,,930.0,
4345,Déclaration,14,,,,,0.0,
4345,Déclaration,15,,,,,0.0,
4345,Déclaration,16,,,,,2220.0,
4345,Déclaration,17,,,,,0.0,
4345,Déclaration,18,,,,,0.0,
4345,Déclaration,19,,,,,0.0,
4345,Déclaration,20,,,,,0.0,
4345,Déclaration,21,,,,,0.0,
4345,Déclaration,22,,,,,1678.0,
4345,Déclaration,23,,,,,0.0,
4346,Déclaration,1,246.0,0.0,0.0,0.0,246.0,0.0
4346,Déclaration,2,425.0,0.0,0.0,0.0,425.0,0.0
4346,Déclaration,3,54.0,0.0,0.0,0.0,54.0,0.0
4346,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4346,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4346,Déclaration,6,,,,,474.0,0.0
4346,Déclaration,7,,,,,22.0,0.0
4346,Déclaration,8,,,,,331.0,
4346,Déclaration,9,,,,,4657.0,
4346,Déclaration,10,,,,,2158.0,
4346,Déclaration,11,,,,,4.0,
4346,Déclaration,12,,,,,1092.0,
4346,Déclaration,13,,,,,822.0,
4346,Déclaration,16,,,,,1306.0,
4346,Déclaration,22,,,,,1591.0,
4346,Référence,1,477.0,0.0,0.0,0.0,477.0,0.0
4346,Référence,2,408.0,0.0,0.0,0.0,408.0,0.0
4346,Référence,3,0.0,0.0,0.0,0.0,,0.0
4346,Référence,4,0.0,0.0,0.0,0.0,,0.0
4346,Référence,5,0.0,0.0,0.0,0.0,,0.0
4346,Référence,6,,,,,492.0,0.0
4346,Référence,7,,,,,,0.0
4346,Référence,8,,,,,378.0,
4346,Référence,9,,,,,5059.0,
4346,Référence,10,,,,,2262.0,
4346,Référence,11,,,,,22.0,
4346,Référence,12,,,,,1564.0,
4346,Référence,13,,,,,930.0,
4346,Référence,16,,,,,2220.0,
4346,Référence,22,,,,,1678.0,
4347,Déclaration,1,8791.0,0.0,0.0,0.0,8791.0,0.0
4347,Déclaration,2,2111.0,0.0,0.0,0.0,2111.0,0.0
4347,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4347,Déclaration,4,75.0,0.0,0.0,0.0,75.0,0.0
4347,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4347,Déclaration,6,,,,,1665.0,0.0
4347,Déclaration,7,,,,,,0.0
4347,Référence,1,8791.0,0.0,0.0,0.0,8791.0,0.0
4347,Référence,2,2111.0,0.0,0.0,0.0,2111.0,0.0
4347,Référence,3,0.0,0.0,0.0,0.0,,0.0
4347,Référence,4,75.0,0.0,0.0,0.0,75.0,0.0
4347,Référence,5,0.0,0.0,0.0,0.0,,0.0
4347,Référence,6,,,,,1665.0,0.0
4347,Référence,7,,,,,,0.0
4348,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
4348,Déclaration,2,218.0,0.0,0.0,0.0,218.0,13.0
4348,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4348,Déclaration,4,0.0,0.0,0.0,27.0,27.0,0.0
4348,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4348,Déclaration,6,,,,,6568.0,0.0
4348,Déclaration,7,,,,,,0.0
4349,Déclaration,1,1633.0,0.0,0.0,0.0,1633.0,0.0
4349,Déclaration,2,735.0,0.0,0.0,0.0,735.0,0.0
4349,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4349,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
4349,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4349,Déclaration,6,,,,,135.0,0.0
4349,Déclaration,7,,,,,0.0,0.0
4349,Référence,1,1633.0,0.0,0.0,0.0,1633.0,0.0
4349,Référence,2,735.0,0.0,0.0,0.0,735.0,0.0
4349,Référence,3,0.0,0.0,0.0,0.0,,0.0
4349,Référence,4,0.0,0.0,0.0,0.0,0.0,0.0
4349,Référence,5,0.0,0.0,0.0,0.0,,0.0
4349,Référence,6,,,,,135.0,0.0
4349,Référence,7,,,,,0.0,0.0
4350,Déclaration,1,5039.0,0.0,13.0,0.0,5052.0,0.0
4350,Déclaration,2,70.0,0.0,1.0,0.0,71.0,4.0
4350,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
4350,Déclaration,4,0.0,0.0,0.0,207.0,207.0,0.0
4350,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
4350,Déclaration,6,,,,,1252.0,0.0
4350,Déclaration,7,,,,,113.0,0.0
4350,Déclaration,8,,,,,0.0,0.0
4350,Déclaration,9,,,,,0.0,0.0
4350,Déclaration,10,,,,,0.0,0.0
4350,Déclaration,11,,,,,0.0,0.0
4350,Déclaration,12,,,,,0.0,0.0
